 SOUID,    DATE,   TG, Q_TG
102254,19591105,   51,    0
102254,19591106,   43,    0
102254,19591107,   30,    0
102254,19591108,   30,    0
102254,19591109,   23,    0
102254,19591110,   37,    0
102254,19591111,   39,    0
102254,19591112,   32,    0
102254,19591113,   35,    0
102254,19591114,   64,    0
102254,19591115,   59,    0
102254,19591116,   36,    0
102254,19591117,    3,    0
102254,19591118,   28,    0
102254,19591119,   59,    0
102254,19591120,   54,    0
102254,19591121,   44,    0
102254,19591122,   14,    0
102254,19591123,  -10,    0
102254,19591124,  -15,    0
102254,19591125,  -17,    0
102254,19591126,    8,    0
102254,19591127,   26,    0
102254,19591128,   53,    0
102254,19591129,   46,    0
102254,19591130,   38,    0
102254,19591201,   72,    0
102254,19591202,   31,    0
102254,19591203,   46,    0
102254,19591204,   35,    0
102254,19591205,   16,    0
102254,19591206,   -1,    0
102254,19591207,  -58,    0
102254,19591208,  -61,    0
102254,19591209,  -58,    0
102254,19591210,  -32,    0
102254,19591211,  -34,    0
102254,19591212,  -14,    0
102254,19591213,  -11,    0
102254,19591214,  -18,    0
102254,19591215,  -14,    0
102254,19591216,  -18,    0
102254,19591217,   35,    0
102254,19591218,   54,    0
102254,19591219,   36,    0
102254,19591220,   60,    0
102254,19591221,   46,    0
102254,19591222,   21,    0
102254,19591223,   46,    0
102254,19591224,   32,    0
102254,19591225,   36,    0
102254,19591226,   69,    0
102254,19591227,   59,    0
102254,19591228,   45,    0
102254,19591229,   54,    0
102254,19591230,   64,    0
102254,19591231,   53,    0
102254,19600101,   77,    0
102254,19600102,   82,    0
102254,19600103,   41,    0
102254,19600104,   40,    0
102254,19600105,   64,    0
102254,19600106,   42,    0
102254,19600107,   56,    0
102254,19600108,   18,    0
102254,19600109,  -52,    0
102254,19600110,  -54,    0
102254,19600111,  -44,    0
102254,19600112,  -86,    0
102254,19600113,  -78,    0
102254,19600114,  -88,    0
102254,19600115, -100,    0
102254,19600116,  -28,    0
102254,19600117,  -41,    0
102254,19600118,   -6,    0
102254,19600119,   30,    0
102254,19600120,   12,    0
102254,19600121,   -7,    0
102254,19600122,   11,    0
102254,19600123,   27,    0
102254,19600124,   44,    0
102254,19600125,   49,    0
102254,19600126,   45,    0
102254,19600127,   31,    0
102254,19600128,   43,    0
102254,19600129,   46,    0
102254,19600130,    3,    0
102254,19600131,  -34,    0
102254,19600201,  -50,    0
102254,19600202,  -42,    0
102254,19600203,  -19,    0
102254,19600204,  -14,    0
102254,19600205,  -26,    0
102254,19600206,  -66,    0
102254,19600207, -106,    0
102254,19600208,  -86,    0
102254,19600209,  -54,    0
102254,19600210,   15,    0
102254,19600211,   12,    0
102254,19600212,   12,    0
102254,19600213,    7,    0
102254,19600214,   15,    0
102254,19600215,    9,    0
102254,19600216,   12,    0
102254,19600217,    5,    0
102254,19600218,   -8,    0
102254,19600219,    4,    0
102254,19600220,   18,    0
102254,19600221,   30,    0
102254,19600222,   25,    0
102254,19600223,   51,    0
102254,19600224,   16,    0
102254,19600225,    4,    0
102254,19600226,    2,    0
102254,19600227,   72,    0
102254,19600228,   93,    0
102254,19600229,  111,    0
102254,19600301,   84,    0
102254,19600302,   78,    0
102254,19600303,   78,    0
102254,19600304,   66,    0
102254,19600305,   32,    0
102254,19600306,    0,    0
102254,19600307,  -16,    0
102254,19600308,  -28,    0
102254,19600309,   16,    0
102254,19600310,   34,    0
102254,19600311,   53,    0
102254,19600312,   73,    0
102254,19600313,   52,    0
102254,19600314,   43,    0
102254,19600315,   37,    0
102254,19600316,   21,    0
102254,19600317,    9,    0
102254,19600318,    7,    0
102254,19600319,    6,    0
102254,19600320,   22,    0
102254,19600321,   24,    0
102254,19600322,   24,    0
102254,19600323,   64,    0
102254,19600324,   48,    0
102254,19600325,   81,    0
102254,19600326,   98,    0
102254,19600327,   85,    0
102254,19600328,   61,    0
102254,19600329,   48,    0
102254,19600330,   35,    0
102254,19600331,   54,    0
102254,19600401,   55,    0
102254,19600402,   71,    0
102254,19600403,   85,    0
102254,19600404,   64,    0
102254,19600405,   56,    0
102254,19600406,   57,    0
102254,19600407,   70,    0
102254,19600408,   75,    0
102254,19600409,   75,    0
102254,19600410,  108,    0
102254,19600411,   82,    0
102254,19600412,   81,    0
102254,19600413,  123,    0
102254,19600414,   85,    0
102254,19600415,   69,    0
102254,19600416,   60,    0
102254,19600417,   74,    0
102254,19600418,  107,    0
102254,19600419,  158,    0
102254,19600420,  158,    0
102254,19600421,  116,    0
102254,19600422,   89,    0
102254,19600423,   64,    0
102254,19600424,   41,    0
102254,19600425,   51,    0
102254,19600426,   50,    0
102254,19600427,   52,    0
102254,19600428,   42,    0
102254,19600429,   59,    0
102254,19600430,   70,    0
102254,19600501,   57,    0
102254,19600502,   48,    0
102254,19600503,   85,    0
102254,19600504,  124,    0
102254,19600505,  132,    0
102254,19600506,  163,    0
102254,19600507,  165,    0
102254,19600508,  164,    0
102254,19600509,  151,    0
102254,19600510,  136,    0
102254,19600511,  142,    0
102254,19600512,  156,    0
102254,19600513,  173,    0
102254,19600514,  166,    0
102254,19600515,  192,    0
102254,19600516,  183,    0
102254,19600517,  156,    0
102254,19600518,  174,    0
102254,19600519,  136,    0
102254,19600520,  137,    0
102254,19600521,  154,    0
102254,19600522,  128,    0
102254,19600523,  116,    0
102254,19600524,  128,    0
102254,19600525,   98,    0
102254,19600526,  114,    0
102254,19600527,  127,    0
102254,19600528,  134,    0
102254,19600529,  146,    0
102254,19600530,  147,    0
102254,19600531,  138,    0
102254,19600601,  152,    0
102254,19600602,  181,    0
102254,19600603,  189,    0
102254,19600604,  190,    0
102254,19600605,  195,    0
102254,19600606,  209,    0
102254,19600607,  185,    0
102254,19600608,  179,    0
102254,19600609,  196,    0
102254,19600610,  146,    0
102254,19600611,  147,    0
102254,19600612,  178,    0
102254,19600613,  192,    0
102254,19600614,  156,    0
102254,19600615,  139,    0
102254,19600616,  166,    0
102254,19600617,  174,    0
102254,19600618,  198,    0
102254,19600619,  156,    0
102254,19600620,  118,    0
102254,19600621,  145,    0
102254,19600622,  153,    0
102254,19600623,  214,    0
102254,19600624,  222,    0
102254,19600625,  227,    0
102254,19600626,  211,    0
102254,19600627,  162,    0
102254,19600628,  129,    0
102254,19600629,  126,    0
102254,19600630,  115,    0
102254,19600701,  106,    0
102254,19600702,  123,    0
102254,19600703,  115,    0
102254,19600704,  112,    0
102254,19600705,  156,    0
102254,19600706,  171,    0
102254,19600707,  175,    0
102254,19600708,  163,    0
102254,19600709,  141,    0
102254,19600710,  175,    0
102254,19600711,  192,    0
102254,19600712,  172,    0
102254,19600713,  175,    0
102254,19600714,  199,    0
102254,19600715,  199,    0
102254,19600716,  164,    0
102254,19600717,  202,    0
102254,19600718,  180,    0
102254,19600719,  200,    0
102254,19600720,  190,    0
102254,19600721,  130,    0
102254,19600722,  142,    0
102254,19600723,  126,    0
102254,19600724,  133,    0
102254,19600725,  173,    0
102254,19600726,  161,    0
102254,19600727,  154,    0
102254,19600728,  177,    0
102254,19600729,  188,    0
102254,19600730,  240,    0
102254,19600731,  225,    0
102254,19600801,  179,    0
102254,19600802,  160,    0
102254,19600803,  142,    0
102254,19600804,  139,    0
102254,19600805,  162,    0
102254,19600806,  148,    0
102254,19600807,  155,    0
102254,19600808,  154,    0
102254,19600809,  172,    0
102254,19600810,  150,    0
102254,19600811,  174,    0
102254,19600812,  174,    0
102254,19600813,  138,    0
102254,19600814,  152,    0
102254,19600815,  142,    0
102254,19600816,  148,    0
102254,19600817,  165,    0
102254,19600818,  162,    0
102254,19600819,  144,    0
102254,19600820,  127,    0
102254,19600821,  151,    0
102254,19600822,  199,    0
102254,19600823,  198,    0
102254,19600824,  189,    0
102254,19600825,  205,    0
102254,19600826,  220,    0
102254,19600827,  205,    0
102254,19600828,  187,    0
102254,19600829,  162,    0
102254,19600830,  151,    0
102254,19600831,  144,    0
102254,19600901,  130,    0
102254,19600902,  130,    0
102254,19600903,  173,    0
102254,19600904,  151,    0
102254,19600905,  134,    0
102254,19600906,  115,    0
102254,19600907,  117,    0
102254,19600908,  101,    0
102254,19600909,  122,    0
102254,19600910,  156,    0
102254,19600911,  161,    0
102254,19600912,  146,    0
102254,19600913,  162,    0
102254,19600914,  164,    0
102254,19600915,  168,    0
102254,19600916,  174,    0
102254,19600917,  171,    0
102254,19600918,  151,    0
102254,19600919,  164,    0
102254,19600920,  154,    0
102254,19600921,  118,    0
102254,19600922,  125,    0
102254,19600923,  130,    0
102254,19600924,  126,    0
102254,19600925,  127,    0
102254,19600926,  105,    0
102254,19600927,   76,    0
102254,19600928,   86,    0
102254,19600929,   59,    0
102254,19600930,   87,    0
102254,19601001,   90,    0
102254,19601002,  109,    0
102254,19601003,  115,    0
102254,19601004,  132,    0
102254,19601005,  144,    0
102254,19601006,  143,    0
102254,19601007,  124,    0
102254,19601008,  122,    0
102254,19601009,  110,    0
102254,19601010,  112,    0
102254,19601011,  109,    0
102254,19601012,   75,    0
102254,19601013,   78,    0
102254,19601014,   65,    0
102254,19601015,   62,    0
102254,19601016,   74,    0
102254,19601017,   75,    0
102254,19601018,   71,    0
102254,19601019,   59,    0
102254,19601020,   84,    0
102254,19601021,   70,    0
102254,19601022,   77,    0
102254,19601023,  101,    0
102254,19601024,  126,    0
102254,19601025,  121,    0
102254,19601026,   78,    0
102254,19601027,   94,    0
102254,19601028,   89,    0
102254,19601029,   99,    0
102254,19601030,  105,    0
102254,19601031,   98,    0
102254,19601101,   98,    0
102254,19601102,  108,    0
102254,19601103,   95,    0
102254,19601104,  107,    0
102254,19601105,   89,    0
102254,19601106,   66,    0
102254,19601107,   44,    0
102254,19601108,   24,    0
102254,19601109,    6,    0
102254,19601110,   16,    0
102254,19601111,   54,    0
102254,19601112,   50,    0
102254,19601113,   54,    0
102254,19601114,   77,    0
102254,19601115,   82,    0
102254,19601116,   61,    0
102254,19601117,   38,    0
102254,19601118,   41,    0
102254,19601119,   62,    0
102254,19601120,   49,    0
102254,19601121,   62,    0
102254,19601122,   58,    0
102254,19601123,   71,    0
102254,19601124,   70,    0
102254,19601125,   88,    0
102254,19601126,  112,    0
102254,19601127,   91,    0
102254,19601128,   41,    0
102254,19601129,   42,    0
102254,19601130,   74,    0
102254,19601201,   51,    0
102254,19601202,   58,    0
102254,19601203,   63,    0
102254,19601204,   93,    0
102254,19601205,   56,    0
102254,19601206,   53,    0
102254,19601207,   43,    0
102254,19601208,   19,    0
102254,19601209,   12,    0
102254,19601210,    2,    0
102254,19601211,  -22,    0
102254,19601212,  -64,    0
102254,19601213,  -47,    0
102254,19601214,   -1,    0
102254,19601215,    9,    0
102254,19601216,    8,    0
102254,19601217,    2,    0
102254,19601218,   12,    0
102254,19601219,   -4,    0
102254,19601220,   28,    0
102254,19601221,   32,    0
102254,19601222,   10,    0
102254,19601223,   11,    0
102254,19601224,   -5,    0
102254,19601225,   -9,    0
102254,19601226,   20,    0
102254,19601227,   29,    0
102254,19601228,    4,    0
102254,19601229,  -27,    0
102254,19601230,  -26,    0
102254,19601231,   -2,    0
102254,19610101,    7,    0
102254,19610102,   -2,    0
102254,19610103,   27,    0
102254,19610104,   14,    0
102254,19610105,   22,    0
102254,19610106,    9,    0
102254,19610107,   16,    0
102254,19610108,   18,    0
102254,19610109,   24,    0
102254,19610110,   20,    0
102254,19610111,   -1,    0
102254,19610112,  -33,    0
102254,19610113,   12,    0
102254,19610114,   10,    0
102254,19610115,  -24,    0
102254,19610116,  -14,    0
102254,19610117,  -19,    0
102254,19610118,  -68,    0
102254,19610119,  -66,    0
102254,19610120,  -29,    0
102254,19610121,   -4,    0
102254,19610122,   14,    0
102254,19610123,  -23,    0
102254,19610124,  -62,    0
102254,19610125,  -78,    0
102254,19610126, -110,    0
102254,19610127,  -86,    0
102254,19610128,  -17,    0
102254,19610129,   48,    0
102254,19610130,   59,    0
102254,19610131,   39,    0
102254,19610201,   34,    0
102254,19610202,   20,    0
102254,19610203,   14,    0
102254,19610204,    6,    0
102254,19610205,   -4,    0
102254,19610206,   46,    0
102254,19610207,   50,    0
102254,19610208,   46,    0
102254,19610209,   77,    0
102254,19610210,   57,    0
102254,19610211,   66,    0
102254,19610212,   46,    0
102254,19610213,   65,    0
102254,19610214,   70,    0
102254,19610215,   83,    0
102254,19610216,   63,    0
102254,19610217,   18,    0
102254,19610218,   53,    0
102254,19610219,   62,    0
102254,19610220,   50,    0
102254,19610221,   53,    0
102254,19610222,   44,    0
102254,19610223,   35,    0
102254,19610224,   72,    0
102254,19610225,   66,    0
102254,19610226,   98,    0
102254,19610227,   96,    0
102254,19610228,   61,    0
102254,19610301,   48,    0
102254,19610302,   62,    0
102254,19610303,   51,    0
102254,19610304,   59,    0
102254,19610305,   62,    0
102254,19610306,   65,    0
102254,19610307,   82,    0
102254,19610308,   82,    0
102254,19610309,   84,    0
102254,19610310,  100,    0
102254,19610311,   93,    0
102254,19610312,  115,    0
102254,19610313,   91,    0
102254,19610314,  102,    0
102254,19610315,   94,    0
102254,19610316,   97,    0
102254,19610317,  122,    0
102254,19610318,   73,    0
102254,19610319,   32,    0
102254,19610320,   19,    0
102254,19610321,   13,    0
102254,19610322,   31,    0
102254,19610323,   69,    0
102254,19610324,   77,    0
102254,19610325,   80,    0
102254,19610326,   80,    0
102254,19610327,   19,    0
102254,19610328,   32,    0
102254,19610329,   71,    0
102254,19610330,   83,    0
102254,19610331,   30,    0
102254,19610401,   53,    0
102254,19610402,   33,    0
102254,19610403,   50,    0
102254,19610404,   64,    0
102254,19610405,  128,    0
102254,19610406,  154,    0
102254,19610407,  152,    0
102254,19610408,   65,    0
102254,19610409,   59,    0
102254,19610410,   69,    0
102254,19610411,  112,    0
102254,19610412,  113,    0
102254,19610413,  148,    0
102254,19610414,  140,    0
102254,19610415,  127,    0
102254,19610416,   92,    0
102254,19610417,  116,    0
102254,19610418,  112,    0
102254,19610419,  118,    0
102254,19610420,  125,    0
102254,19610421,  130,    0
102254,19610422,  154,    0
102254,19610423,  148,    0
102254,19610424,  142,    0
102254,19610425,  125,    0
102254,19610426,  130,    0
102254,19610427,  127,    0
102254,19610428,  115,    0
